gene,f_statistic,p_value,mean_ALL,mean_CLL,mean_AML,mean_CML
NM_014723,97.65860257283596,3.1220959478968776e-55,0.08642882481350889,0.1615716477429675,0.07565154743848317,0.06327374027175608
H14197,97.59489086935801,3.3589978720006205e-55,0.29354925408805593,0.20219093825243703,0.16943149230939408,0.17486962953279184
AL080170,96.6807383083401,9.604692705931228e-55,0.26499767669203156,0.2419909525059463,0.3992087456908671,0.4383172652749128
NM_014827,96.5850311805429,1.0722835222407818e-54,0.621693901512601,0.6595288786707045,0.6177519198057716,0.5798627193583998
NM_020406,96.502429797195,1.1792212919022862e-54,0.2667244275126162,0.20010161880828164,0.22751570504941482,0.4427488411581794
NM_021994,95.91569669546381,2.3178531182883242e-54,0.40895129675301944,0.4628353014525482,0.46154365285593246,0.4247212645619415
AI949392,95.07583274291254,6.10802509137252e-54,0.2642329201580734,0.32260865488635837,0.339781811207185,0.3136293354422547
NM_004781,94.96763492195451,6.921081999584095e-54,0.3525591746075164,0.3910283716670572,0.4043006458634996,0.47476921178573783
M30646,94.50027212779099,1.1878653614684088e-53,0.2581345514360166,0.16291351431886417,0.36284532648754025,0.4710591710930648
AI202201,94.41569393667211,1.3099326177367943e-53,0.2209251551085724,0.1291310091538331,0.1415108111886315,0.12904023561020234
AA631143,94.40993184731278,1.318692188573178e-53,0.24658696446140563,0.23437263018094037,0.33207520594682677,0.28081071134223495
NM_005808,94.054932122184,1.988597028658637e-53,0.26123599051882374,0.18667322679379575,0.24239379010282835,0.372963133939477
AW341649,93.54097590942312,3.606600248206563e-53,0.6444154188310335,0.5724558655471238,0.5149398882101482,0.5111262306224468
AF132818,93.51954201936712,3.697322878582217e-53,0.24758603356975145,0.2455157680979258,0.25738878111836977,0.49163955450057983
BF968134,93.31499664612583,4.68682483822127e-53,0.5378754601019238,0.4050533816155502,0.46353010676714235,0.4084373372931813
AF057036,93.09445049678362,6.05316469648357e-53,0.1964969236848005,0.12466064800472955,0.12349817532038587,0.09492581679897256
AI970788,92.37942452805626,1.3886333536474556e-52,0.6733292538091677,0.6301457318575573,0.6257371169583806,0.5569149727045104
AB018345,92.23130679515116,1.6495419311856474e-52,0.32044475031760306,0.2403612935341863,0.19313845008698652,0.15090874686490657
NM_014485,91.95282836388078,2.2804550453045517e-52,0.1465674106826271,0.14227425424924384,0.277769701540876,0.26118038767992063
AL559122,91.90576117708164,2.4088186586014735e-52,0.4751742815069102,0.5817689025452368,0.43016721302433236,0.4024832740772602
AF039686,91.86410889797014,2.5284409269881104e-52,0.1275287726958103,0.22406858081618947,0.18169603074976906,0.21232893621159157
NM_024829,91.59569122982246,3.4557777294078066e-52,0.37192575791594357,0.49397618276408956,0.423071032788619,0.6952096140661905
AV760302,90.99311388561864,6.973990039059492e-52,0.22391083213680107,0.20336118316914462,0.29762098000381243,0.33542529095050905
AJ012008,90.58419089153625,1.1237414613825835e-51,0.4347876317183906,0.34601319930221464,0.4299195245604107,0.32561791289684383
BE467023,90.32655368131053,1.51811420800726e-51,0.2668586384052189,0.35814587375785734,0.39830219536903766,0.3340245918479077
AA503803,90.23038086312646,1.6985977793943467e-51,0.08521125532490194,0.17688350055665406,0.10064957626906847,0.07062242346880741
NM_019027,90.08478033134162,2.0135915201796321e-51,0.24657178037893887,0.3927833914505279,0.2836526912068115,0.3093078230009523
AB040914,89.90074831340934,2.496834723257367e-51,0.1782646028756446,0.0660341195428139,0.06489403908963566,0.05703712308909311
NM_004244,89.7940066478802,2.828738564666105e-51,0.1544052896799024,0.2899280701162694,0.28071581272060486,0.25219659576582365
NM_002504,89.71593635265997,3.099169569036919e-51,0.2118803248441684,0.2829792693194458,0.19575717056293315,0.2113529485325481
NM_012413,89.70545730883703,3.137388429593656e-51,0.2631525233336682,0.349080202684498,0.3154619574485209,0.5855460208515788
AW006735,89.59896607440143,3.55360606703645e-51,0.3018917532620627,0.4295983281750861,0.2725080631542878,0.2634871598593025
AL133001,89.0875126255775,6.466891963375246e-51,0.3048688671765251,0.43672243763500124,0.33503925318354993,0.4079927036235499
AA815354,88.83364407234566,8.70726760103227e-51,0.14052085571926637,0.12745847127042745,0.22411989601481172,0.21286614845658458
AL522667,88.82245562719514,8.822205406071539e-51,0.41125768895577125,0.4302839263959273,0.467958904049044,0.6607447093309358
NM_021809,88.7614605251713,9.476070442666604e-51,0.3388773744942945,0.368919317480884,0.3182606284256575,0.2336403737927592
NM_003430,88.71516763257524,1.0004557347984416e-50,0.5298749169830336,0.5535618534571007,0.4666859827979182,0.3869598847489024
AW241742,88.31647230850015,1.596973770032967e-50,0.28169294692780994,0.4266361993450656,0.32501223532606194,0.3550971063763596
AW444502,88.20507962559462,1.8200237351979084e-50,0.1755730725815221,0.05679499213917786,0.0815478434536157,0.06737161519244139
AJ224080,88.20327947712606,1.8238736565359634e-50,0.815121381517944,0.8054580638177284,0.8152440997413161,0.7394023454466532
AA446657,87.85587228305666,2.7426704023073726e-50,0.33424357197529403,0.4075931877778049,0.2955154639737616,0.353074514935183
NM_017789,87.80525173857005,2.9107342651404677e-50,0.10817356277235847,0.1633628935667093,0.1905012606219153,0.13863030439892476
BG396614,87.75199300097928,3.0987104787257466e-50,0.2790534781685116,0.24456237812962717,0.3710371677397754,0.35496225537255754
NM_003246,87.45570070918038,4.389802896437983e-50,0.16980842358983816,0.36929800632146464,0.29995247392085334,0.38650128886450175
NM_014147,87.07836368208537,6.842890653452935e-50,0.2870046377113653,0.30160464937425363,0.24177093671975433,0.16991809149121137
AA778552,86.02956847599111,2.355168631554971e-49,0.3356140986973539,0.21723335994729764,0.23334417737846483,0.44481800947078437
AK025016,85.99218455029752,2.4613895907917356e-49,0.16013247054390647,0.07117946459695636,0.07699528873122592,0.06941430511083023
BE000929,85.72991494441092,3.3545595385575417e-49,0.33508367310149956,0.2588407100504461,0.2648125587951697,0.17887913461687951
M27487,85.62041012945886,3.8176781571728154e-49,0.6236543352758392,0.7432081252965244,0.5975713328483736,0.4826060304808062
AI690433,85.41910861903685,4.842651185000469e-49,0.16918557250889343,0.11405309206778616,0.23791146367527402,0.2758402924031712
AL136842,85.35826724737284,5.203667542073112e-49,0.33732367439383487,0.4498920934864237,0.40869159848657566,0.4494880202204682
AW085312,84.48940889173694,1.4545985270332552e-48,0.14443262365279264,0.21808286642317787,0.14890718619531232,0.15132472326242652
U82164,84.20780736181317,2.0306499218833166e-48,0.5457387878602251,0.4605500206414155,0.5432219035662565,0.340115676352451
BC001437,84.12155622346154,2.24922739803504e-48,0.22960632295270858,0.17538727039887816,0.14414220247127782,0.18021678040887038
Z22969,84.04246348837154,2.4703298768270024e-48,0.1294964763478466,0.2686457870624378,0.2648667872435837,0.24433994379847557
AY081815,83.99522316277981,2.6126470788672276e-48,0.0645989145858773,0.14816221618633874,0.07358314386833505,0.07051156317208741
AW665865,83.86381183782804,3.053260723662241e-48,0.20730131692915232,0.1048090097878545,0.12943730955573837,0.13043574895709756
AB003476,83.75656316335667,3.467512244179707e-48,0.3617236838374851,0.2607901077756839,0.15431478369169313,0.2681569843444714
AI806174,83.58998506992975,4.2253895180325486e-48,0.39900887975417965,0.48860185998904554,0.3448179133801725,0.38731139551761545
BF672975,83.58270945557794,4.2620362956462163e-48,0.09589616103106342,0.23672388259514007,0.17051044756687952,0.22754749304853206
N42910,83.57637948193135,4.294178933587765e-48,0.2254546364222508,0.23149872665541082,0.13213251604687729,0.125744693760955
NM_004188,83.53084085535671,4.5326897013854436e-48,0.10287469909675934,0.09766560679356635,0.1758939160418186,0.20538742489419703
BC007947,83.11693682926325,7.410510410899152e-48,0.28729108512538293,0.34365853667259216,0.28629802709539576,0.26666555328424596
NM_004360,83.11588764087054,7.419755003295825e-48,0.14008728790507066,0.1139975628788084,0.2030724703519087,0.3050972387887711
NM_001423,83.00910636543165,8.423687097722679e-48,0.20709125317901228,0.10804635081057075,0.3007407116156492,0.14674351871186916
NM_000237,82.71628762279921,1.19318213572431e-47,0.16820325707341766,0.2849662183520663,0.22955466266938918,0.27573556643585834
NM_001769,82.59591170321694,1.3768828620155954e-47,0.4819844723636404,0.2610202355129558,0.3542817371719832,0.34584612971128414
AW072102,82.25730075804002,2.0603068202010014e-47,0.189183345175062,0.054859525521132574,0.09222313794959702,0.059250247188259005
NM_003234,82.0582817811963,2.6114143127239213e-47,0.5849787940809487,0.5872878740356944,0.6641922051572614,0.6452669293381449
N50406,81.67762249214212,4.11066879609038e-47,0.17202540256783644,0.15630153256943963,0.28649374999374094,0.1610279797121536
AW129783,81.11017698230089,8.09041619530713e-47,0.23422849199461213,0.03567973870385187,0.1830927270305151,0.13051854292212353
AF195624,80.98823170164718,9.358741846624612e-47,0.5575330251605686,0.6416121061089672,0.5886731326348122,0.6060100364130597
AL080239,80.82874732296486,1.1323009241754423e-46,0.14370445675994142,0.12810253186489334,0.2850974229235086,0.14023255974834042
AI949136,80.77866682932151,1.2021300435853499e-46,0.2111336059978877,0.11461162206398538,0.12604168779488498,0.08489664031062708
AA417878,80.60158238954763,1.485511008521955e-46,0.4706234000623226,0.5627651130348318,0.5507406656728181,0.5471707624058391
U25801,80.25642782484164,2.2447035851231244e-46,0.10669986530711208,0.1449077328932786,0.10739673665907697,0.09149428684979154
AI419030,80.21003000802308,2.372852863009216e-46,0.3395610425125705,0.203664481246899,0.2197636253986841,0.14765911488685504
AW293276,80.08059280101024,2.7704513132830077e-46,0.5129512553914971,0.5310684998327166,0.44659615212377407,0.4310113690620245
AA873600,79.95953935206053,3.2025183113082704e-46,0.16683969270104732,0.29011907418286,0.2289170330691112,0.21334655409635503
BC006252,79.81152453979722,3.823633918384456e-46,0.1020772507240133,0.1866512768169991,0.2023730016828076,0.29410608199446703
AI535735,79.7862254618869,3.9412819142435175e-46,0.4042022289588637,0.3576284703063751,0.4990090125381715,0.4522034699140593
AA594937,79.59755888785119,4.94096719023879e-46,0.12897318714312195,0.03657304332296871,0.04310066139521186,0.028877388236524408
U46010,79.25877026044022,7.416807705355378e-46,0.1743387218197347,0.11372335929077766,0.2598676582406989,0.1947796107378117
BE879367,79.20041671926252,7.954557297299727e-46,0.4013772900088118,0.42422282062313726,0.31541733071208006,0.2645273527433706
NM_006139,79.13230321831955,8.631869682993322e-46,0.2046910758224239,0.30500882063925516,0.1738989769883367,0.13129903571030427
AF016004,79.120229097142,8.757828014431512e-46,0.3150800488522883,0.147598489484345,0.1955243461051456,0.12716924871296378
AA741243,78.88112505614713,1.1668793168852852e-45,0.36883134177005894,0.42773367923523303,0.30101578311581556,0.21548339308694356
AI935096,77.55458680719978,5.751559660391698e-45,0.42186428269439746,0.5906043158930565,0.5179163706615741,0.5482417691585628
AJ010102,77.41148757446454,6.833616366995878e-45,0.12576870709724958,0.14357841284238276,0.19905603651395828,0.29533595643764327
BE218028,77.30100204494107,7.806763298603368e-45,0.573833139869598,0.508931451960455,0.5938459307767074,0.5568212547967601
W95035,76.76309301559886,1.4934758601140101e-44,0.17103187664606348,0.14207957725075981,0.2539364660760308,0.2600767222601314
NM_145278,76.2922331164135,2.63701828146699e-44,0.0904954398985965,0.1205846315941416,0.1823776478386314,0.18199557750377543
NM_006678,76.00393101460872,3.7362578506157246e-44,0.15231211283756851,0.21412092560552506,0.2194206750578454,0.212307172805764
AW575374,75.92615370630833,4.1046753648439406e-44,0.508883370411232,0.3853842668266739,0.4605457657216124,0.3597346717535063
NM_000236,75.87091707406621,4.388226993369183e-44,0.10024765298761633,0.025359302227442312,0.041760756723865394,0.016688147573298645
BG542955,75.84920163679192,4.50500319828816e-44,0.29768336116050054,0.36860141853452166,0.22880555195226576,0.1220621416388556
BC001766,75.69035579662024,5.459429168739687e-44,0.10237393531106723,0.121051085216901,0.21027798526684832,0.14169680255703457
NM_002231,75.39211410648687,7.832870491611424e-44,0.3840574876772701,0.4725834566329602,0.4738624331900118,0.4785028765367907
AF207547,75.32850160095626,8.460077253697344e-44,0.452603862441461,0.41955829292284286,0.5390386102496418,0.49776783169702044
AF116710,74.90938607000086,1.4057719848302662e-43,0.9287243097200306,0.9589319636550131,0.9087038311513017,0.8441681321277175
BF476883,74.87538760488535,1.464923629054785e-43,0.2720608323334008,0.31538542413510356,0.28393994951584467,0.3757866537848184
M60334,74.17107535745502,3.4432603300383684e-43,0.6440186476112779,0.7290832475770878,0.5698259777393091,0.4519600251386332
U18759,73.86909463882691,4.969388976542051e-43,0.12348203885010145,0.09183338259342853,0.19147552912583726,0.14098932888618734
M60333,73.48301395020295,7.946611511219582e-43,0.6258806435352858,0.7180888813759204,0.5515347605042072,0.43405075336611554
BC001188,73.3154669120074,9.743599624277118e-43,0.6678188219666481,0.6650638592897086,0.7303123012590965,0.6940212651740673
AI741110,73.16044610020049,1.1767118810215368e-42,0.3220454615598476,0.22541718672909916,0.35282738742342484,0.38423755695653516
NM_001629,72.68889016303434,2.090005764515701e-42,0.508204402179893,0.5260451257480347,0.5351889623394273,0.7286870493445287
AL524467,72.44029148782852,2.8299954881724626e-42,0.43955379568997327,0.5379045438414385,0.48467215188282475,0.48790714907091726
AI492051,72.38732779267728,3.0188502471271883e-42,0.17448268030607783,0.16541307184153595,0.28390417296932247,0.20175724909749151
X16447,72.15704229226166,3.998255922431375e-42,0.34477845446095556,0.3378486764078904,0.35993310832327907,0.4810922873574634
NM_005191,71.70582365042853,6.937036067916644e-42,0.19122505267449755,0.25490265182427724,0.19487086763960615,0.1889607163016186
AL575922,71.58456297078752,8.045071375489053e-42,0.1428387231121925,0.1050257608255191,0.20852283161796686,0.1825967909400027
BC043187,71.55312215108488,8.36025348004469e-42,0.2449543820950416,0.3307818928379802,0.2550737323377151,0.2728489999507749
BE677131,71.54219324453055,8.472685296037297e-42,0.18934686467000242,0.2621573931557217,0.2535466497713258,0.2683446835293326
NM_001767,70.78265037079915,2.1459024380386303e-41,0.3003797982776657,0.40378761228629806,0.2865630615111223,0.2546114339384923
AF130113,70.70974873227664,2.346317074680026e-41,0.23348294042046566,0.15991164299066057,0.36546201119742966,0.4974994120556255
AB028976,70.50307715936073,3.0224165987155095e-41,0.24548020692106445,0.1936870537745425,0.14300684518169918,0.12625611530140388
AF044954,70.48120830152337,3.1045152017053595e-41,0.5363577648040352,0.5322589060676752,0.5785026708001757,0.5587635476921881
NM_000570,70.3961855295846,3.4454998635713625e-41,0.17640309724390696,0.2597278630211636,0.16761476374756734,0.3469867396146752
M87790,70.21547864894461,4.300073827596527e-41,0.52883994558809,0.6842916500342043,0.5848146125616267,0.5082747659017873
BE621259,70.12342094998169,4.814063338385255e-41,0.5179459362401875,0.5138136039051828,0.4868071098967749,0.4569589052089425
AI040009,70.03724195107989,5.350895213160154e-41,0.2706299731550619,0.2881081859082109,0.2209075671486586,0.20739264595647192
NM_015714,70.00339178525053,5.577812322150346e-41,0.4259455796040663,0.5794410144729454,0.4649467417238287,0.6492921723875887
AB011131,69.9272824180149,6.123858908003031e-41,0.22070270799284106,0.10098550367888201,0.09863417341232532,0.09015756035440191
AA054642,69.81854511675189,6.998230901685979e-41,0.13801075777075245,0.24525447968955505,0.18874262825944663,0.28675602393787963
NM_004045,69.43177003138338,1.1253504471620153e-40,0.3911318144325269,0.43138651666133215,0.457407073520037,0.4626564542914546
U70544,69.4059341457162,1.1616499513366043e-40,0.13999084754750332,0.20057454854220483,0.11583542165705202,0.09980282505573485
AV736391,68.92866562804824,2.0889680129600203e-40,0.27906826685328,0.1505484168500274,0.2300554937773642,0.15671363490265475
NM_002121,68.83573406255316,2.3420244220545927e-40,0.6361331543628844,0.7254815795753575,0.5849772155400844,0.44698925905449444
NM_000073,68.21592661758623,5.0244650429709745e-40,0.2502086362320879,0.3412388638290675,0.16470817552248912,0.15862758531300133
NM_022349,68.0330392230338,6.2951067008332874e-40,0.23777307652432575,0.33674518108556545,0.3792099181983026,0.3447576141807923
NM_014380,67.94035357134867,7.05734977140925e-40,0.3248871137396595,0.3286501517370029,0.4716549542975333,0.5323166535344235
NM_024657,67.77724339783694,8.630270316503205e-40,0.1851348561029711,0.20353329912582535,0.11925263131754875,0.09954794981451925
AV731490,67.72867724993331,9.163249575332108e-40,0.23140225378441875,0.1518455350983747,0.14692750619543202,0.14368173586161334
AF228422,67.47175041282915,1.2582910423713183e-39,0.13825910724165483,0.29085256911436974,0.2035744483528318,0.2757227513505969
U47924,67.35986945054752,1.4447244426481045e-39,0.17762013833217943,0.2486413647479649,0.2523859002362893,0.24325745855999556
M35999,66.95258776725765,2.3897874146945075e-39,0.10693349049067759,0.18260442413476136,0.14219808942051282,0.19949643954981205
AI382195,66.93857142258723,2.4315618069049938e-39,0.2109258591342684,0.1638221387527412,0.2479388758772078,0.172988404584832
W02593,66.81863890489736,2.820288557177906e-39,0.3977911886289169,0.33387084713968046,0.4230857993610174,0.36877347286357437
AW956580,66.52798903684837,4.0407616922352156e-39,0.1256214156896389,0.2780445810281652,0.22303750235424286,0.26748495568456354
AI870306,66.44282902382234,4.4899570028697566e-39,0.2973208131734282,0.13129862287093572,0.1850213499727083,0.12540264358354172
BC000771,65.98089018974292,7.956705537276819e-39,0.7184058623302967,0.6966608966453166,0.7385514218519634,0.7062370749407034
AU145049,65.41595017991261,1.603324978592978e-38,0.23584057344951445,0.18823549347116222,0.2845405634521626,0.3221924332685248
M68956,65.24009102484868,1.9944840161694477e-38,0.2861565041266074,0.4147036843913517,0.3476424934741124,0.5383061829001404
AI961231,65.07000549614813,2.46357921431795e-38,0.43280962864022465,0.3040717797597501,0.3703177094981364,0.3065534736527953
AW190873,64.95955791134783,2.825904916778465e-38,0.3308062671828981,0.3727676830714262,0.36393006783747023,0.4165836011254512
AL832261,64.88257525372785,3.109586100664216e-38,0.09638709236211954,0.14191131853647845,0.09106194956888579,0.09030906184641427
AW007739,64.83632393790195,3.293568995707857e-38,0.34341728634312063,0.32249844460040805,0.288718478543981,0.2369415025378383
AI744626,64.70423947413833,3.8812833006655907e-38,0.22631166632278665,0.2950109103183706,0.2470001215586287,0.2159955326554388
M75914,64.5678217829563,4.598837228366811e-38,0.10448098793057643,0.11715173397708355,0.17697888574153475,0.23022817248521849
BF940025,64.14497248591293,7.783387134104487e-38,0.2691013400887199,0.34714435958912604,0.26757781361211597,0.28960677028395415
AA528140,64.1011102915945,8.220286248624982e-38,0.30325280594289167,0.16418418691411055,0.21881422597610534,0.16727982617394865
NM_001794,63.960256810343104,9.796490479105308e-38,0.18524045709823903,0.09617090745208165,0.1120422310159625,0.09566368587141813
NM_006423,63.62014500917058,1.4967111758298302e-37,0.4537978569438698,0.4945614442292145,0.4492918344555198,0.4351391695266546
AF020314,63.07136072307845,2.968037471742227e-37,0.3337043872906254,0.38189146365923216,0.41154151018491514,0.48721560697222865
M62994,62.93715215293574,3.509505094307063e-37,0.3273211994204123,0.22597681857912727,0.24748274105952522,0.11942321997742321
NM_017786,62.76161730969059,4.369876044496043e-37,0.12835371216712094,0.19294430694310977,0.12615565116542612,0.10039318987536573
NM_006566,62.11071342371149,9.86130836227758e-37,0.11484203543225645,0.18128540405398436,0.11933293775202354,0.13505499307499377
AA205643,61.956229161607816,1.196493104619584e-36,0.43520677431460913,0.4778898152117991,0.4513159694606692,0.46502313641614684
U14383,61.88648603236959,1.3056667632601222e-36,0.13754677471764593,0.20621256164043267,0.1609757721735752,0.1338394363302478
NM_015320,61.784418371797145,1.4836881520705928e-36,0.17862293519156583,0.10003258339286576,0.08077271760292784,0.08400188182848836
AA702163,61.706063526189105,1.636689039372972e-36,0.11526561176207843,0.11642468099792799,0.13995478450817125,0.23818834507188139
AF497548,61.64111748893297,1.7754234246899507e-36,0.24033272682492612,0.2836551819672564,0.24781967989433604,0.3204612953718318
NM_021155,61.60743695976828,1.8519492616844106e-36,0.2660255201177996,0.3358370471855759,0.27755383674620654,0.2909352067251538
BF213279,61.575613371772285,1.9272905875076405e-36,0.20311590895236153,0.1683238198949252,0.10908843719686749,0.13083581440150738
NM_007117,61.4753035784282,2.185465596182133e-36,0.25240198166938416,0.1825056072434544,0.31360502359874054,0.19692453339176128
NM_002430,61.23326089603416,2.9603296009754046e-36,0.26249875400189754,0.15179568167013524,0.2845310871833609,0.12852467741643966
AL049593,61.21590479402722,3.025476783918593e-36,0.29460349230420424,0.21766416080107417,0.34913222286632783,0.27293002848015274
BC035826,60.989331352339754,4.020173450502282e-36,0.16163182735481565,0.05027241090446208,0.12180116061023384,0.040407855220702164
NM_004931,60.90955216866456,4.4435501836125816e-36,0.1348144243526862,0.21307126748599586,0.13865834787661926,0.1548487836884898
AW079553,60.742732129936975,5.478819975430155e-36,0.1975219357980911,0.15223634273269637,0.1397688844483998,0.14686560960010042
AW165999,60.46492302217995,7.766841399174338e-36,0.2346100711996385,0.19502584141667323,0.2724501897983166,0.3217385864361774
NM_005764,60.43847590005042,8.029306992570568e-36,0.20539268256173634,0.253629267011388,0.2412618154130789,0.32183586979328205
NM_003607,60.277203968298366,9.833626189903724e-36,0.22894247213096589,0.14136443869505502,0.25866075069552963,0.39555280707603285
BC004894,59.7317807553964,1.9530629697131312e-35,0.46332286024859193,0.4433711457856094,0.48914549033001703,0.43054713412772777
AW129128,59.702796310254854,2.0256477499307232e-35,0.34886422298780273,0.28386367203565593,0.25715137731124454,0.2356880986413291
BF029215,59.45958202392275,2.751633763766273e-35,0.41833380633674633,0.41812741636978423,0.3795369106565932,0.2812632855980896
NM_004221,59.014295907892134,4.823392924257128e-35,0.09167958112751826,0.18734487310790687,0.056593138156984184,0.0697872432403613
BC005196,58.75740520473961,6.669701647248187e-35,0.14363635213374923,0.2037387826648945,0.1417914377561687,0.12915369547730265
AL049265,58.60014904961869,8.134187129898237e-35,0.5071026620352556,0.5350426024273981,0.4667995185355732,0.3634442226138226
NM_005157,58.560609932967694,8.550566147082271e-35,0.4067305912938687,0.3582099447899227,0.3887751902587683,0.3812254043512566
BU789637,58.21061358075228,1.330469213403109e-34,0.30612751375029396,0.2409420966127503,0.31821679271728615,0.28712832685126816
J04162,58.15062689741562,1.435261073290712e-34,0.31694268825711736,0.3965288315809289,0.29945638912896616,0.529509443183278
AB037736,57.931817642244866,1.8926721199396217e-34,0.34360060324772784,0.3914393615370561,0.3117149488580076,0.31347983590392187
AI822137,57.785230525613045,2.2782484294744685e-34,0.15325750045851086,0.0797890867553612,0.07938952269467457,0.07855125282739488
BC006440,57.42198904367309,3.6080425142536323e-34,0.17140330308476903,0.08708108279398219,0.07614341463643609,0.05744947710745902
AF054817,57.285784409108906,4.2873546189618436e-34,0.1708661375541685,0.23587861580121874,0.21742785034215636,0.19195240086247764
BC042665,56.78033983167752,8.136339589653018e-34,0.1392592503774672,0.2056664449854396,0.1490994273224694,0.11628509557611033
AA724708,56.60079931778135,1.021760580261122e-33,0.2378226220543676,0.28481315373431276,0.20672497259097805,0.22086005675238232
NM_007351,56.26809910439372,1.5587389832611106e-33,0.1467147198750813,0.12102573720211722,0.21809542528806608,0.18106439140040514
NM_003135,56.09001129006494,1.954430791658676e-33,0.5875656137909364,0.6228299498055052,0.6121756492421785,0.5757716935734416
BF981643,56.052982005299434,2.0485853290383192e-33,0.08001201203436842,0.1425322615069962,0.07958013969219874,0.07466007789683553
NM_017872,55.716239619192045,3.1431540479448345e-33,0.21620233838420813,0.2589700029306271,0.2802309621023993,0.24392565010591988
AA669336,55.68381713289638,3.275473771179322e-33,0.2097026767484724,0.3548846303913664,0.2900027309576999,0.2204294406570668
NM_002627,55.66072502890678,3.373105118232452e-33,0.4423790273999949,0.4779452770822662,0.4943820090261415,0.3608536948991377
M90657,55.268076009085945,5.559528630956634e-33,0.13400578810278016,0.14976114449032313,0.22289526894877046,0.14545567091121236
NM_006406,55.1261594485051,6.660781431085624e-33,0.4603377010228984,0.4182195838556511,0.5033972692106948,0.455149301262789
AA807056,54.947838092428704,8.359613625510804e-33,0.4274060750431424,0.532356139948348,0.3711246367152563,0.27961430274123367
X72501,54.89649916513809,8.924812619386104e-33,0.25965165812949387,0.3621021895846234,0.23120155629017014,0.21122866574414945
AW102941,54.674149294095706,1.1849463056024938e-32,0.20242541178274864,0.22058938427156288,0.12225911351906478,0.10365616268651597
BF663308,54.509533501202625,1.461772165511265e-32,0.08889512677031888,0.15470429905002572,0.08274421251491292,0.06456305382794941
AA527238,54.36163415130249,1.7653626779784983e-32,0.26647908377264623,0.2286728640491701,0.29777405631333476,0.29307767610217256
BF439675,54.28375763401011,1.9498418525620772e-32,0.529779908947653,0.49599864928028253,0.41427607932907135,0.34428994409566704
BC005332,53.96498769095139,2.9293848448096853e-32,0.5426765236695972,0.6976780261734367,0.6408118345278246,0.5664900728436404
BF677486,53.803026392524544,3.602869566283824e-32,0.3497259797306236,0.31904401388097914,0.2683358630709032,0.25082974018918913
AI884781,53.58587942783697,4.755554426497117e-32,0.14891235931368477,0.06308285390834407,0.10961835837065957,0.06552859687051454
NM_004972,53.50849741250342,5.250215184903612e-32,0.181397466037055,0.24405527576796307,0.221142197919263,0.2702309139246166
AL031177,53.31140547278026,6.755772331118474e-32,0.07930299266291692,0.12454145630027802,0.07383334219857964,0.0601466145518041
M63438,53.24016206017256,7.400635969736541e-32,0.5367513931262384,0.6862267445662856,0.634386676526719,0.5594510235065637
AA768888,53.11318503585268,8.706732848468644e-32,0.17088156748977448,0.10349771837047639,0.08835358099182089,0.06365587374433698
AI884858,52.98592932226975,1.0247529798634554e-31,0.1596827688034188,0.07844219805637398,0.0758957060394584,0.07956262155934128
NM_000173,52.869898094451855,1.1889441319964489e-31,0.2508132043422773,0.292511630064576,0.28672856701255306,0.3223418492910475
AL360136,52.82236167978491,1.2635983014868176e-31,0.22874974369695156,0.26431651853559396,0.27708971491699563,0.26402491989523863
N51673,52.421369627680676,2.1126823955709875e-31,0.3326122479154429,0.2858157093766369,0.3699611316830036,0.38050967316294826
X06557,52.2579121982363,2.605514178813693e-31,0.2783215370866547,0.38696650105218094,0.24773524014518422,0.2386452063571575
U15979,52.07683472059969,3.2870985486421772e-31,0.12797198055734982,0.1462503514775244,0.23117971619235989,0.13014932357987696
AV700191,52.03464845958008,3.470011623317588e-31,0.041380131467664186,0.09071131240191402,0.129118258535775,0.04581497731986782
AI801574,51.96546540546826,3.7923194020902126e-31,0.1438980920928095,0.1883437143489404,0.2353577568605253,0.16488010340998338
AI263837,51.824179978043176,4.54675635018866e-31,0.24563257201839614,0.23216756370374425,0.17607385039706408,0.17420422814266623
BG339653,51.81053591011676,4.627140240368308e-31,0.5868661603249541,0.6369178664835193,0.5795863104933431,0.5217345169810361
NM_000139,51.700788171825074,5.327729148611285e-31,0.13031104603491794,0.15561432565094807,0.1758539316385753,0.24524534381059712
AF312386,51.47180189148137,7.150744032030795e-31,0.1668722183569634,0.11105644123094309,0.19194066304177168,0.1028122270349847
AI269290,51.28065848462805,9.143139816979746e-31,0.1441210977932857,0.10201278616642809,0.1932025579010872,0.2631888959643453
NM_005486,51.20667240713529,1.00560373546019e-30,0.13062921079589107,0.11704435144484295,0.18708534904027263,0.1848418532415878
AL566824,50.80780502720547,1.6802893920435088e-30,0.37043397948829404,0.4091728315826207,0.4019987962357265,0.3763586296591648
D83702,50.63051300168026,2.1113431285175408e-30,0.511233877561508,0.4430127744150313,0.44141138594322166,0.38737474070038896
N36408,50.484724831176074,2.547676704318518e-30,0.2273804403439916,0.22486567993565834,0.32600029400669417,0.3452072491826013
N22468,50.448880675300465,2.6681359179261557e-30,0.5795431350263844,0.5890993400465084,0.4754605958607874,0.3572836923737858
NM_001867,50.27521461213299,3.337665823241205e-30,0.753599180951031,0.7658074596260167,0.763968408571607,0.7051125529200531
AK025432,50.12916564886233,4.0294743357498964e-30,0.3215343619807871,0.3961571293415399,0.3610777359470319,0.33589046673719275
AI282097,50.053340889290894,4.4435665139181114e-30,0.17039174290636658,0.07964842643918872,0.07681644624026661,0.06845223012401962
